,Bandit,Reward,Algorithm
272,1,1.1648388571583796,Epsilon Greedy
273,1,1.3739460127542444,Epsilon Greedy
274,1,3.5426972725678256,Epsilon Greedy
275,1,3.3370383644662653,Epsilon Greedy
276,1,1.7359434440060233,Epsilon Greedy
277,1,2.9898914776401115,Epsilon Greedy
278,1,2.82176068706839,Epsilon Greedy
279,1,0.7483183011103989,Epsilon Greedy
280,1,2.4025341718950646,Epsilon Greedy
281,1,1.1865119805884365,Epsilon Greedy
282,1,1.8510350904877861,Epsilon Greedy
283,1,2.8438654931536504,Epsilon Greedy
284,1,2.351444928332552,Epsilon Greedy
285,1,2.676733174182539,Epsilon Greedy
286,1,0.6894302664309624,Epsilon Greedy
287,1,2.862819299036619,Epsilon Greedy
288,1,2.4469672785933243,Epsilon Greedy
289,1,2.657643478318949,Epsilon Greedy
290,1,1.3841020383214309,Epsilon Greedy
291,1,2.1346409961186947,Epsilon Greedy
292,1,0.9872214505948378,Epsilon Greedy
293,1,1.4313625951444275,Epsilon Greedy
294,1,1.9716455409239195,Epsilon Greedy
295,1,2.879265538327754,Epsilon Greedy
296,1,2.3604612116059362,Epsilon Greedy
297,1,2.305746283208029,Epsilon Greedy
298,1,0.39475294261819793,Epsilon Greedy
299,1,2.204995992479853,Epsilon Greedy
300,1,1.3566668505431094,Epsilon Greedy
301,1,2.4393555990385707,Epsilon Greedy
302,1,2.1899134957034105,Epsilon Greedy
303,1,2.9567650461884396,Epsilon Greedy
304,1,1.0570713176766304,Epsilon Greedy
305,1,1.2850962242398398,Epsilon Greedy
306,1,2.9240390184906433,Epsilon Greedy
307,1,1.6438276914197836,Epsilon Greedy
308,1,2.3854887432811256,Epsilon Greedy
309,1,0.1816442598648158,Epsilon Greedy
310,1,0.8773182878263597,Epsilon Greedy
311,1,3.032064513758348,Epsilon Greedy
312,1,2.676615360887547,Epsilon Greedy
313,1,2.6633483099392823,Epsilon Greedy
314,1,1.6135361361379092,Epsilon Greedy
315,1,2.0536344644358393,Epsilon Greedy
316,1,3.9519342942636544,Epsilon Greedy
317,1,0.7600537397946834,Epsilon Greedy
318,1,1.9036821097361167,Epsilon Greedy
319,1,0.5328912973561037,Epsilon Greedy
320,1,2.337922395112955,Epsilon Greedy
321,1,2.1468677766803768,Epsilon Greedy
322,1,2.12257688972619,Epsilon Greedy
323,1,3.2803226451731016,Epsilon Greedy
324,1,1.8542627484955927,Epsilon Greedy
325,1,2.491098106861211,Epsilon Greedy
326,1,0.9019360260493612,Epsilon Greedy
327,1,2.219366763479647,Epsilon Greedy
328,1,-0.0012220661443462788,Epsilon Greedy
329,1,2.381035830390618,Epsilon Greedy
330,1,1.942319888264403,Epsilon Greedy
331,1,3.0095714277666583,Epsilon Greedy
332,1,0.1532902992627725,Epsilon Greedy
333,1,2.1129894454859772,Epsilon Greedy
334,1,2.902348937229167,Epsilon Greedy
335,1,2.1999129586369213,Epsilon Greedy
336,1,3.8676669618052797,Epsilon Greedy
337,1,2.0198013304433253,Epsilon Greedy
338,1,2.5164944490672836,Epsilon Greedy
339,1,3.1983668123559092,Epsilon Greedy
340,1,0.8186993776536398,Epsilon Greedy
341,1,1.7825701422781859,Epsilon Greedy
342,1,2.300536528422797,Epsilon Greedy
343,1,1.1858685380637914,Epsilon Greedy
344,1,2.774384949459594,Epsilon Greedy
345,1,2.8038498046677875,Epsilon Greedy
346,1,2.280789049999549,Epsilon Greedy
347,1,2.41990892965155,Epsilon Greedy
348,1,3.1681113133554577,Epsilon Greedy
349,1,0.08500209226764999,Epsilon Greedy
350,1,1.8491174675154962,Epsilon Greedy
351,1,3.014946326827948,Epsilon Greedy
352,1,2.499986637760579,Epsilon Greedy
353,1,2.37688682404872,Epsilon Greedy
354,1,1.432320066166664,Epsilon Greedy
355,1,1.8865595564726472,Epsilon Greedy
356,1,3.865174827308854,Epsilon Greedy
357,1,2.1252852573115524,Epsilon Greedy
358,1,4.022997363395593,Epsilon Greedy
359,1,1.1705293336390263,Epsilon Greedy
360,1,1.1525104168304154,Epsilon Greedy
361,1,3.4546047491537846,Epsilon Greedy
362,1,1.4124108075402138,Epsilon Greedy
363,1,2.9870167589215444,Epsilon Greedy
364,1,0.7783064137063218,Epsilon Greedy
365,1,3.0564761909089206,Epsilon Greedy
366,1,1.7073154481062132,Epsilon Greedy
367,1,1.722536783758974,Epsilon Greedy
368,1,0.7710438876919266,Epsilon Greedy
369,1,2.946767406328213,Epsilon Greedy
370,1,0.7793754435852716,Epsilon Greedy
371,1,0.6390270515576593,Epsilon Greedy
372,1,1.2760875434398897,Epsilon Greedy
373,1,3.3035233294764277,Epsilon Greedy
374,1,4.739332270049788,Epsilon Greedy
375,1,2.238634902180144,Epsilon Greedy
376,1,1.5754610192606848,Epsilon Greedy
377,1,1.9042527863313137,Epsilon Greedy
378,1,3.1363985100065594,Epsilon Greedy
379,1,2.8581198711472524,Epsilon Greedy
380,1,-0.37148401876314185,Epsilon Greedy
381,1,1.9336407101517012,Epsilon Greedy
382,1,3.3415653487515704,Epsilon Greedy
383,1,1.8657710404415553,Epsilon Greedy
384,1,2.545868527012068,Epsilon Greedy
385,1,1.5617770387825518,Epsilon Greedy
386,1,1.2036326706598872,Epsilon Greedy
387,1,1.446063911290291,Epsilon Greedy
388,1,2.715724339861079,Epsilon Greedy
389,1,-0.12496985558081342,Epsilon Greedy
390,1,1.0568406076808867,Epsilon Greedy
391,1,2.8557885592490435,Epsilon Greedy
392,1,2.33051346297893,Epsilon Greedy
393,1,0.10342953314467596,Epsilon Greedy
394,1,1.957328365385676,Epsilon Greedy
395,1,2.361086396119007,Epsilon Greedy
396,1,2.629541825874118,Epsilon Greedy
397,1,2.46936581216962,Epsilon Greedy
398,1,1.025698771227093,Epsilon Greedy
399,1,0.7486776027121453,Epsilon Greedy
400,1,0.529686760383332,Epsilon Greedy
401,1,1.8777322646712729,Epsilon Greedy
402,1,-0.9708642479979916,Epsilon Greedy
403,1,0.9952259826574614,Epsilon Greedy
404,1,3.424446091681851,Epsilon Greedy
405,1,2.6369927733569103,Epsilon Greedy
406,1,3.2034935475936805,Epsilon Greedy
407,1,4.472180204522921,Epsilon Greedy
408,1,2.232327285298717,Epsilon Greedy
409,1,0.9066138045927272,Epsilon Greedy
410,1,2.432742566111281,Epsilon Greedy
411,1,2.059470570281232,Epsilon Greedy
412,1,4.530962040716622,Epsilon Greedy
413,1,0.7752786139045902,Epsilon Greedy
414,1,3.9374635905068915,Epsilon Greedy
415,1,1.8287227139042144,Epsilon Greedy
416,1,1.6669906052714554,Epsilon Greedy
417,1,2.749195928734519,Epsilon Greedy
418,1,1.5726481875835638,Epsilon Greedy
419,1,2.173814312268014,Epsilon Greedy
420,1,3.412729287579841,Epsilon Greedy
421,1,3.13941730429109,Epsilon Greedy
422,1,0.44121911372512224,Epsilon Greedy
423,1,2.601493396418989,Epsilon Greedy
424,1,2.0155448865857446,Epsilon Greedy
425,1,4.102778460596026,Epsilon Greedy
426,1,0.9620828997345967,Epsilon Greedy
427,1,1.8258120302530347,Epsilon Greedy
428,1,-1.6651396252836408,Epsilon Greedy
429,1,3.4932372213086724,Epsilon Greedy
430,1,5.0838032496465875,Epsilon Greedy
431,1,1.5635171790359146,Epsilon Greedy
432,1,1.1072750575700527,Epsilon Greedy
433,1,2.1979332609968547,Epsilon Greedy
434,1,2.6087560567330192,Epsilon Greedy
435,1,1.215978907995265,Epsilon Greedy
436,1,2.778008493224334,Epsilon Greedy
437,1,3.6200788519807667,Epsilon Greedy
438,1,2.540850219579224,Epsilon Greedy
439,1,2.8628232941031295,Epsilon Greedy
440,1,2.6368117700155485,Epsilon Greedy
441,1,2.9589014793116366,Epsilon Greedy
442,1,1.6962013231855102,Epsilon Greedy
443,1,1.5122485440273512,Epsilon Greedy
444,1,4.237399576021484,Epsilon Greedy
445,1,1.7954675848358148,Epsilon Greedy
446,1,2.074937708525039,Epsilon Greedy
447,1,0.9918376258593644,Epsilon Greedy
448,1,2.2375372807632417,Epsilon Greedy
449,1,2.0693249307780475,Epsilon Greedy
450,1,4.5524878594431355,Epsilon Greedy
451,1,2.0162633926425975,Epsilon Greedy
452,1,2.6305490796092204,Epsilon Greedy
453,1,2.5210042929916345,Epsilon Greedy
454,1,0.9288859845117678,Epsilon Greedy
455,1,1.4606278876072676,Epsilon Greedy
456,1,2.570211299365313,Epsilon Greedy
457,1,3.0970447105933467,Epsilon Greedy
458,1,2.8637958119510616,Epsilon Greedy
459,1,3.422038488814442,Epsilon Greedy
460,1,1.457585618433748,Epsilon Greedy
461,1,1.690132775598348,Epsilon Greedy
462,1,2.5655413939831284,Epsilon Greedy
463,1,1.3176618136516085,Epsilon Greedy
464,1,2.259138866459005,Epsilon Greedy
465,1,2.117691490343995,Epsilon Greedy
466,1,1.5485638117882472,Epsilon Greedy
467,1,1.6587692165868015,Epsilon Greedy
468,1,2.305006446109982,Epsilon Greedy
469,1,1.2647649940259025,Epsilon Greedy
470,1,2.2402488256847337,Epsilon Greedy
471,1,2.87171781190302,Epsilon Greedy
472,1,2.1913011074986293,Epsilon Greedy
473,1,2.0891449499008115,Epsilon Greedy
474,1,2.9500076393963255,Epsilon Greedy
475,1,1.9079648091317154,Epsilon Greedy
476,1,2.908105440905363,Epsilon Greedy
477,1,3.3586929148387092,Epsilon Greedy
478,1,1.2669892444892519,Epsilon Greedy
479,1,4.112022027819618,Epsilon Greedy
480,1,0.42593066030695015,Epsilon Greedy
481,1,1.3484951235825493,Epsilon Greedy
482,1,2.014464839899231,Epsilon Greedy
483,1,1.5991532622901883,Epsilon Greedy
484,1,0.6932287295750326,Epsilon Greedy
485,1,1.662463171983294,Epsilon Greedy
486,1,2.1745419342637495,Epsilon Greedy
487,1,4.151893107407007,Epsilon Greedy
488,1,2.347942936490758,Epsilon Greedy
489,1,1.9885085359502856,Epsilon Greedy
490,1,1.4375026447975816,Epsilon Greedy
491,1,3.323716606274271,Epsilon Greedy
492,1,-0.5524598112353747,Epsilon Greedy
493,1,1.9192262622721479,Epsilon Greedy
494,1,2.497349151309364,Epsilon Greedy
495,1,2.2531599412317163,Epsilon Greedy
496,1,2.371908846311175,Epsilon Greedy
497,1,2.6713742705571155,Epsilon Greedy
498,1,2.415133521821763,Epsilon Greedy
499,1,1.7224627710568563,Epsilon Greedy
500,1,3.9352328378252315,Epsilon Greedy
501,1,2.2494993812333104,Epsilon Greedy
502,1,1.699990644808939,Epsilon Greedy
503,1,0.8872117588430619,Epsilon Greedy
504,1,1.356044492845448,Epsilon Greedy
505,1,2.7253786941119547,Epsilon Greedy
506,1,1.881556006639357,Epsilon Greedy
507,1,2.14100969875494,Epsilon Greedy
508,1,3.1041075621853236,Epsilon Greedy
509,1,3.434773030423475,Epsilon Greedy
510,1,3.9143490706117916,Epsilon Greedy
511,1,1.2536013373747412,Epsilon Greedy
512,1,1.177009341210358,Epsilon Greedy
513,1,1.6876842008290933,Epsilon Greedy
514,1,2.24959137649888,Epsilon Greedy
515,1,3.098275612286572,Epsilon Greedy
516,1,0.5093896640330458,Epsilon Greedy
517,1,1.680160435813766,Epsilon Greedy
518,1,2.7314801594532017,Epsilon Greedy
519,1,2.4169792777694785,Epsilon Greedy
520,1,2.4922499950632053,Epsilon Greedy
521,1,3.40090103161711,Epsilon Greedy
522,1,1.9976739249756061,Epsilon Greedy
523,1,1.5470311870305984,Epsilon Greedy
524,1,3.3722429537004874,Epsilon Greedy
525,1,0.8556459448496732,Epsilon Greedy
526,1,2.6357131736098562,Epsilon Greedy
527,1,2.961653974790578,Epsilon Greedy
528,1,0.33252625796529145,Epsilon Greedy
529,1,2.1082911683544237,Epsilon Greedy
530,1,3.999571286420582,Epsilon Greedy
531,1,2.771181718294648,Epsilon Greedy
532,1,0.6574620738331862,Epsilon Greedy
533,1,2.318012773655179,Epsilon Greedy
534,1,1.8397316783529796,Epsilon Greedy
535,1,0.913160521393827,Epsilon Greedy
536,1,0.531322146891293,Epsilon Greedy
537,1,3.3131758953555854,Epsilon Greedy
538,1,1.6026874381583407,Epsilon Greedy
539,1,3.105227582846588,Epsilon Greedy
540,1,1.7725547129691974,Epsilon Greedy
541,1,0.9661692928244248,Epsilon Greedy
542,1,2.186437345421178,Epsilon Greedy
543,1,1.1494095647200986,Epsilon Greedy
544,1,1.4509132335862804,Epsilon Greedy
545,1,2.2016302239929773,Epsilon Greedy
546,1,0.9458394774636196,Epsilon Greedy
547,1,2.787364793986762,Epsilon Greedy
548,1,1.7806323581006531,Epsilon Greedy
549,1,2.334794155871023,Epsilon Greedy
550,1,3.9730292504069142,Epsilon Greedy
551,1,0.9244629517604384,Epsilon Greedy
552,1,-0.5500619536044291,Epsilon Greedy
553,1,1.8812451831960046,Epsilon Greedy
554,1,1.9465602163132334,Epsilon Greedy
555,1,2.305541603923385,Epsilon Greedy
556,1,0.9821981332848546,Epsilon Greedy
557,1,0.6648344021239323,Epsilon Greedy
558,1,2.908104917125008,Epsilon Greedy
559,1,3.4860934337509897,Epsilon Greedy
560,1,2.602761710679951,Epsilon Greedy
561,1,2.459014817225049,Epsilon Greedy
562,1,1.3101483192464483,Epsilon Greedy
563,1,1.121584943082233,Epsilon Greedy
564,1,1.2019439337888493,Epsilon Greedy
565,1,0.6059654474159226,Epsilon Greedy
566,1,2.052416427577031,Epsilon Greedy
567,1,2.3745966444769095,Epsilon Greedy
568,1,0.8037723904729723,Epsilon Greedy
569,1,1.8769453398165472,Epsilon Greedy
570,1,2.283244244796636,Epsilon Greedy
571,1,3.09700966446315,Epsilon Greedy
572,1,3.3279269943899457,Epsilon Greedy
573,1,2.5442818524408195,Epsilon Greedy
574,1,0.2299422028666136,Epsilon Greedy
575,1,1.1456741476169119,Epsilon Greedy
576,1,0.7233959803469237,Epsilon Greedy
577,1,2.4399842706837966,Epsilon Greedy
578,1,1.8366729975026317,Epsilon Greedy
579,1,3.0360872874498,Epsilon Greedy
580,1,1.4060677211271613,Epsilon Greedy
581,1,2.693606748304516,Epsilon Greedy
582,1,1.6214276503813143,Epsilon Greedy
583,1,2.8491689651045684,Epsilon Greedy
584,1,1.799161841595689,Epsilon Greedy
585,1,2.6350205425188404,Epsilon Greedy
586,1,1.9012005623365296,Epsilon Greedy
587,1,1.4354313002207655,Epsilon Greedy
588,1,1.983983874832659,Epsilon Greedy
589,1,2.492869441085507,Epsilon Greedy
590,1,1.5803809281476482,Epsilon Greedy
591,1,2.1901921802475544,Epsilon Greedy
592,1,2.1602028532644977,Epsilon Greedy
593,1,0.6298424247298626,Epsilon Greedy
594,1,0.5884660646765683,Epsilon Greedy
595,1,2.2002570094280522,Epsilon Greedy
596,1,1.9394794006175144,Epsilon Greedy
597,1,1.0746881983862133,Epsilon Greedy
598,1,2.829955656848389,Epsilon Greedy
599,1,2.885156781768788,Epsilon Greedy
600,1,2.268459973563984,Epsilon Greedy
601,1,0.03358606155066646,Epsilon Greedy
602,1,1.0454261448765054,Epsilon Greedy
603,1,2.6266657773014916,Epsilon Greedy
604,1,-0.550441815673087,Epsilon Greedy
605,1,1.384234687829206,Epsilon Greedy
606,1,1.565336558397568,Epsilon Greedy
607,1,1.8301668493932959,Epsilon Greedy
608,1,0.5725663809415411,Epsilon Greedy
609,1,1.4164145696430768,Epsilon Greedy
610,1,2.1550539258659582,Epsilon Greedy
611,1,2.3340374306893015,Epsilon Greedy
612,1,5.162619388887249,Epsilon Greedy
613,1,2.4545742353662363,Epsilon Greedy
614,1,0.5759082673756426,Epsilon Greedy
