,Bandit,Reward,Algorithm
274,3,5.7786560887567076,Thompson Sampling
275,3,3.3642691447457724,Thompson Sampling
276,3,2.90080053326348,Thompson Sampling
277,3,5.101011776206863,Thompson Sampling
278,3,4.174280515622874,Thompson Sampling
279,3,5.229540067771047,Thompson Sampling
280,3,3.425994839886544,Thompson Sampling
281,3,3.6854980061569487,Thompson Sampling
282,3,5.079534136836562,Thompson Sampling
283,3,4.291772532183473,Thompson Sampling
284,3,4.7327815417986105,Thompson Sampling
285,3,3.4584526085403184,Thompson Sampling
286,3,3.002456741789878,Thompson Sampling
287,3,2.480692442636748,Thompson Sampling
288,3,6.0994975873746515,Thompson Sampling
289,3,5.079872930581744,Thompson Sampling
290,3,3.8299815579891683,Thompson Sampling
291,3,4.263708587246536,Thompson Sampling
292,3,4.26155655991883,Thompson Sampling
293,3,4.613504232996183,Thompson Sampling
294,3,4.054717172228747,Thompson Sampling
295,3,5.821953001922809,Thompson Sampling
296,3,5.061027603961086,Thompson Sampling
297,3,3.3280882145343593,Thompson Sampling
298,3,3.754003376774299,Thompson Sampling
299,3,4.191354864216226,Thompson Sampling
300,3,4.145058517935691,Thompson Sampling
301,3,2.033051851683142,Thompson Sampling
302,3,3.0999231294772107,Thompson Sampling
303,3,2.845114984587762,Thompson Sampling
304,3,3.7353352855023423,Thompson Sampling
305,3,2.513286295424958,Thompson Sampling
306,3,4.578044828900846,Thompson Sampling
307,3,1.925833630634803,Thompson Sampling
308,3,5.111546610472871,Thompson Sampling
309,3,4.912950793657399,Thompson Sampling
310,3,2.5277243650746826,Thompson Sampling
311,3,3.4589286559845362,Thompson Sampling
312,3,3.7387135170723607,Thompson Sampling
313,3,3.5495035082276503,Thompson Sampling
314,3,5.108575030344856,Thompson Sampling
315,3,5.572731683888324,Thompson Sampling
316,3,4.6939158322575505,Thompson Sampling
317,3,3.2647875027926156,Thompson Sampling
318,3,5.2865736728895465,Thompson Sampling
319,3,4.107251602068979,Thompson Sampling
320,3,5.32358391602605,Thompson Sampling
321,3,4.786068986741507,Thompson Sampling
322,3,3.8891934386166502,Thompson Sampling
323,3,2.8627199150449885,Thompson Sampling
324,3,2.777159933819391,Thompson Sampling
325,3,6.008772256230413,Thompson Sampling
326,3,3.433530883387952,Thompson Sampling
327,3,3.336016729956654,Thompson Sampling
328,3,2.432168684765213,Thompson Sampling
329,3,4.837265130970819,Thompson Sampling
330,3,5.334785072437132,Thompson Sampling
331,3,3.258266678992325,Thompson Sampling
332,3,2.8419540227088786,Thompson Sampling
333,3,3.250033830889204,Thompson Sampling
334,3,4.390855728343908,Thompson Sampling
335,3,5.768516937885074,Thompson Sampling
336,3,3.8528166861114777,Thompson Sampling
337,3,3.489386862828441,Thompson Sampling
338,3,2.9548061220543884,Thompson Sampling
339,3,3.712942907810174,Thompson Sampling
340,3,4.135682484699347,Thompson Sampling
341,3,3.198934478631949,Thompson Sampling
342,3,4.7590202268642825,Thompson Sampling
343,3,5.283466149954043,Thompson Sampling
344,3,5.944003120721101,Thompson Sampling
345,3,4.162730216622017,Thompson Sampling
346,3,3.9032030209553037,Thompson Sampling
347,3,5.0927140619073565,Thompson Sampling
348,3,4.624166252463689,Thompson Sampling
349,3,3.044175117692956,Thompson Sampling
350,3,4.852997839772803,Thompson Sampling
351,3,2.9939046700902683,Thompson Sampling
352,3,4.920587103802997,Thompson Sampling
353,3,3.3215107020010164,Thompson Sampling
354,3,4.694674852176046,Thompson Sampling
355,3,3.200092302381744,Thompson Sampling
356,3,3.4106799523325817,Thompson Sampling
357,3,4.2477092145654165,Thompson Sampling
358,3,6.2566971674850995,Thompson Sampling
359,3,4.088714749618431,Thompson Sampling
360,3,3.416730505134315,Thompson Sampling
361,3,4.321441566103676,Thompson Sampling
362,3,4.374098412775419,Thompson Sampling
363,3,3.7153771909109135,Thompson Sampling
364,3,4.694521504590183,Thompson Sampling
365,3,3.384469639972272,Thompson Sampling
366,3,3.163847632017612,Thompson Sampling
367,3,6.022422262589835,Thompson Sampling
368,3,2.837347237317416,Thompson Sampling
369,3,4.611270726568827,Thompson Sampling
370,3,5.2255079903609065,Thompson Sampling
371,3,4.408314759523967,Thompson Sampling
372,3,2.71711245868687,Thompson Sampling
373,3,3.371259477990384,Thompson Sampling
374,3,3.049119991222797,Thompson Sampling
375,3,4.88688333562844,Thompson Sampling
376,3,3.7335481474743912,Thompson Sampling
377,3,3.6225841172296387,Thompson Sampling
378,3,4.595936511187406,Thompson Sampling
379,3,2.942370551756288,Thompson Sampling
380,3,2.612539923119401,Thompson Sampling
381,3,4.697891070722117,Thompson Sampling
382,3,4.2750602601119345,Thompson Sampling
383,3,3.3719883828502764,Thompson Sampling
384,3,3.4579250983014966,Thompson Sampling
385,3,4.192451804795052,Thompson Sampling
386,3,2.6040806600038655,Thompson Sampling
387,3,4.347809616482284,Thompson Sampling
388,3,4.423489694236534,Thompson Sampling
389,3,3.4001278517377047,Thompson Sampling
390,3,4.612949728845097,Thompson Sampling
391,3,3.970280731228943,Thompson Sampling
392,3,3.8673358772601385,Thompson Sampling
393,3,2.858492237108477,Thompson Sampling
394,3,5.13423043842162,Thompson Sampling
395,3,4.622738024194401,Thompson Sampling
396,3,5.435873908327991,Thompson Sampling
397,3,3.071740333914037,Thompson Sampling
398,3,4.798620219916623,Thompson Sampling
399,3,2.9640529413924988,Thompson Sampling
400,3,3.0459816931403036,Thompson Sampling
401,3,3.8537001967571873,Thompson Sampling
402,3,3.626912159642577,Thompson Sampling
403,3,5.350088727547197,Thompson Sampling
404,3,4.946195196096202,Thompson Sampling
405,3,2.224467150055008,Thompson Sampling
406,3,3.0520640881326067,Thompson Sampling
407,3,4.166481157696126,Thompson Sampling
408,3,3.6090856349679243,Thompson Sampling
409,3,2.2883334367358557,Thompson Sampling
410,3,3.77440928566456,Thompson Sampling
411,3,4.311479328490871,Thompson Sampling
412,3,4.876200012454392,Thompson Sampling
413,3,3.1247385424431338,Thompson Sampling
414,3,4.124026968623678,Thompson Sampling
415,3,3.779372013257742,Thompson Sampling
416,3,1.9681472351273728,Thompson Sampling
417,3,3.4536732303149247,Thompson Sampling
418,3,3.207505577925824,Thompson Sampling
419,3,3.3342403777438525,Thompson Sampling
420,3,3.710794302421271,Thompson Sampling
421,3,5.439330499749111,Thompson Sampling
422,3,4.102170960698466,Thompson Sampling
423,3,5.244297434103291,Thompson Sampling
424,3,6.06348924986842,Thompson Sampling
425,3,3.7846851592967026,Thompson Sampling
426,3,3.940931867071079,Thompson Sampling
427,3,3.4745980836356662,Thompson Sampling
428,3,1.9362050192154912,Thompson Sampling
429,3,3.8409051877487435,Thompson Sampling
430,3,1.5212412059999383,Thompson Sampling
431,3,5.025998409213624,Thompson Sampling
432,3,6.266670424336928,Thompson Sampling
433,3,5.758071493657855,Thompson Sampling
434,3,5.619843071024784,Thompson Sampling
435,3,1.5277751160769784,Thompson Sampling
436,3,4.8660977117050415,Thompson Sampling
437,3,3.7703373133795792,Thompson Sampling
438,3,4.773016169875196,Thompson Sampling
439,3,3.28656376248526,Thompson Sampling
440,3,4.250127091919667,Thompson Sampling
441,3,4.026348864483282,Thompson Sampling
442,3,3.816266989423344,Thompson Sampling
443,3,2.5875399070073737,Thompson Sampling
444,3,4.903339059508381,Thompson Sampling
445,3,5.397674439047383,Thompson Sampling
446,3,4.703160756048842,Thompson Sampling
447,3,4.059719520741128,Thompson Sampling
448,3,2.952361247004326,Thompson Sampling
449,3,4.101644223735074,Thompson Sampling
450,3,4.9876369497240844,Thompson Sampling
451,3,5.067213712039907,Thompson Sampling
452,3,3.8546943650983367,Thompson Sampling
453,3,3.882252196815128,Thompson Sampling
454,3,5.857851687908364,Thompson Sampling
455,3,4.172111803935726,Thompson Sampling
456,3,2.6671574414095014,Thompson Sampling
457,3,3.826083681667618,Thompson Sampling
458,3,3.6260942569293206,Thompson Sampling
459,3,4.613942567030634,Thompson Sampling
460,3,3.8992910406669643,Thompson Sampling
461,3,3.273021634857772,Thompson Sampling
462,3,3.3689774409596898,Thompson Sampling
463,3,3.6801846575187875,Thompson Sampling
464,3,4.766039694655193,Thompson Sampling
465,3,4.67950342609515,Thompson Sampling
466,3,6.09527632472909,Thompson Sampling
467,3,3.6513706333955103,Thompson Sampling
468,3,3.0594652466876493,Thompson Sampling
469,3,5.731964841257455,Thompson Sampling
470,3,4.411583219426866,Thompson Sampling
471,3,5.487423702197895,Thompson Sampling
472,3,4.748050542952329,Thompson Sampling
473,3,3.781929601753922,Thompson Sampling
474,3,3.610806755918386,Thompson Sampling
475,3,4.974589337957249,Thompson Sampling
476,3,3.5508664485347365,Thompson Sampling
477,3,3.138255733192385,Thompson Sampling
478,3,2.4974872549896774,Thompson Sampling
479,3,4.628164017632135,Thompson Sampling
480,3,3.4011058625159194,Thompson Sampling
481,3,3.171147213935749,Thompson Sampling
482,3,3.0205895292843694,Thompson Sampling
483,3,6.207170549930355,Thompson Sampling
484,3,3.691634717692089,Thompson Sampling
485,3,2.428947147437677,Thompson Sampling
486,3,4.246043894961821,Thompson Sampling
487,3,6.319025337728054,Thompson Sampling
488,3,4.674990874944649,Thompson Sampling
489,3,3.322153534843787,Thompson Sampling
490,3,5.574162495198824,Thompson Sampling
491,3,5.0337082256719725,Thompson Sampling
492,3,3.5719422920890445,Thompson Sampling
493,3,4.7878691111959855,Thompson Sampling
494,3,2.870021277511273,Thompson Sampling
495,3,4.379717447688821,Thompson Sampling
496,3,3.923968878288234,Thompson Sampling
497,3,2.951008831607285,Thompson Sampling
498,3,5.331100957606614,Thompson Sampling
499,3,5.166448093026226,Thompson Sampling
500,3,4.01357122724994,Thompson Sampling
501,3,4.183791310431554,Thompson Sampling
502,3,5.448317299046151,Thompson Sampling
503,3,4.089378241012824,Thompson Sampling
504,3,5.089802630298011,Thompson Sampling
505,3,4.7302977268212905,Thompson Sampling
506,3,5.538303924512472,Thompson Sampling
507,3,3.8267317936566805,Thompson Sampling
508,3,4.308798220014461,Thompson Sampling
509,3,3.6486509739247026,Thompson Sampling
510,3,3.725507367606337,Thompson Sampling
511,3,4.759951788169584,Thompson Sampling
512,3,3.615692174371557,Thompson Sampling
513,3,3.588084374068012,Thompson Sampling
514,3,3.712468222193388,Thompson Sampling
515,3,3.891742242649759,Thompson Sampling
516,3,3.1444122278635644,Thompson Sampling
517,3,3.0665750116547064,Thompson Sampling
518,3,5.2344558476703025,Thompson Sampling
519,3,3.1341330704988426,Thompson Sampling
520,3,2.782674511345534,Thompson Sampling
521,3,3.7275394928198997,Thompson Sampling
522,3,3.7461502971993523,Thompson Sampling
523,3,5.428032390305829,Thompson Sampling
524,3,3.577132271972916,Thompson Sampling
525,3,3.878717492178027,Thompson Sampling
526,3,4.495630330887474,Thompson Sampling
527,3,3.7190860561465797,Thompson Sampling
528,3,4.068713760283887,Thompson Sampling
529,3,5.3997170607070615,Thompson Sampling
530,3,4.82800129405338,Thompson Sampling
531,3,3.265442815516677,Thompson Sampling
532,3,3.910882358492986,Thompson Sampling
533,3,4.67422607955861,Thompson Sampling
534,3,5.354431959131039,Thompson Sampling
535,3,2.345997516873883,Thompson Sampling
536,3,4.5722251202119075,Thompson Sampling
537,3,4.346652733815031,Thompson Sampling
538,3,3.4697912403118023,Thompson Sampling
539,3,4.114176602782754,Thompson Sampling
540,3,4.147155606938745,Thompson Sampling
541,3,3.3463054377252224,Thompson Sampling
542,3,3.5393209464960895,Thompson Sampling
543,3,3.261144607941359,Thompson Sampling
544,3,3.422080426374023,Thompson Sampling
545,3,5.39611680592591,Thompson Sampling
546,3,3.4865719947226608,Thompson Sampling
547,3,5.152282476198206,Thompson Sampling
548,3,4.14457944584457,Thompson Sampling
549,3,4.707833685129335,Thompson Sampling
550,3,2.4470915560740263,Thompson Sampling
551,3,4.145477429948492,Thompson Sampling
552,3,4.842628351448621,Thompson Sampling
553,3,4.32195134403356,Thompson Sampling
554,3,4.983463225049117,Thompson Sampling
555,3,4.165115631554521,Thompson Sampling
556,3,4.981997169302715,Thompson Sampling
557,3,3.8097322746685314,Thompson Sampling
558,3,4.092078316514352,Thompson Sampling
559,3,4.485360997676371,Thompson Sampling
560,3,4.679653289550577,Thompson Sampling
561,3,2.5725045637278194,Thompson Sampling
562,3,3.010514480744197,Thompson Sampling
563,3,3.346644990743739,Thompson Sampling
564,3,5.0213897843812925,Thompson Sampling
565,3,4.198856541379141,Thompson Sampling
566,3,4.994122765369251,Thompson Sampling
567,3,5.478998001446358,Thompson Sampling
568,3,3.5245324739341037,Thompson Sampling
569,3,4.014887485050217,Thompson Sampling
570,3,4.966334522886524,Thompson Sampling
571,3,4.682714078106069,Thompson Sampling
572,3,5.880687161119981,Thompson Sampling
573,3,3.8335946504366873,Thompson Sampling
574,3,3.473112278600119,Thompson Sampling
575,3,3.7169783779957455,Thompson Sampling
576,3,3.105807031609206,Thompson Sampling
577,3,4.390536847728281,Thompson Sampling
578,3,3.5503220871502066,Thompson Sampling
579,3,4.444294193526641,Thompson Sampling
580,3,4.748807385457442,Thompson Sampling
581,3,5.1542361131008665,Thompson Sampling
582,3,4.645930080734779,Thompson Sampling
583,3,3.3102927888632623,Thompson Sampling
584,3,3.796959266139622,Thompson Sampling
585,3,3.8391814772494386,Thompson Sampling
586,3,3.517744485844931,Thompson Sampling
587,3,2.2501856231783073,Thompson Sampling
588,3,5.129020158756546,Thompson Sampling
589,3,4.638190722604442,Thompson Sampling
590,3,4.395227937562083,Thompson Sampling
591,3,4.320320461820945,Thompson Sampling
592,3,3.467143298964235,Thompson Sampling
593,3,4.186079517718559,Thompson Sampling
594,3,3.859953857334767,Thompson Sampling
595,3,3.4761610687155486,Thompson Sampling
596,3,4.174908168166213,Thompson Sampling
597,3,2.926032694082625,Thompson Sampling
598,3,3.0556269522785224,Thompson Sampling
599,3,3.3548105863344446,Thompson Sampling
600,3,3.316098207110277,Thompson Sampling
601,3,4.26388544331304,Thompson Sampling
602,3,3.6258874071883747,Thompson Sampling
603,3,3.2110053133230956,Thompson Sampling
604,3,3.632100758052231,Thompson Sampling
605,3,2.2591383185664404,Thompson Sampling
606,3,3.3536127632424297,Thompson Sampling
607,3,2.965786388688741,Thompson Sampling
608,3,2.924555799132876,Thompson Sampling
609,3,4.19521842879549,Thompson Sampling
610,3,4.802125911028429,Thompson Sampling
611,3,4.289914937883106,Thompson Sampling
612,3,3.2097201170248173,Thompson Sampling
613,3,3.931027043871555,Thompson Sampling
614,3,3.4207322810993173,Thompson Sampling
615,3,3.816987190393492,Thompson Sampling
616,3,3.9212786692740327,Thompson Sampling
617,3,4.980539175275588,Thompson Sampling
618,3,4.537724486191047,Thompson Sampling
619,3,3.707634789699261,Thompson Sampling
620,3,5.136897314378472,Thompson Sampling
621,3,3.2864042930015755,Thompson Sampling
622,3,2.676190808604836,Thompson Sampling
623,3,3.102439596730769,Thompson Sampling
624,3,2.9792282522973093,Thompson Sampling
625,3,3.722968025309904,Thompson Sampling
626,3,3.2992536264160233,Thompson Sampling
627,3,2.9954884185651354,Thompson Sampling
628,3,1.3289322295512789,Thompson Sampling
629,3,5.043406229726139,Thompson Sampling
630,3,4.139513092421605,Thompson Sampling
631,3,3.6023166938920386,Thompson Sampling
632,3,5.07658895363592,Thompson Sampling
633,3,5.1056497685286315,Thompson Sampling
634,3,4.179640291468731,Thompson Sampling
635,3,3.6323370426884676,Thompson Sampling
636,3,4.2887312400355375,Thompson Sampling
637,3,3.7915457238823453,Thompson Sampling
638,3,0.6714763141592237,Thompson Sampling
639,3,4.5860229143206075,Thompson Sampling
640,3,3.617160316458228,Thompson Sampling
641,3,3.9604335894048575,Thompson Sampling
642,3,3.5257171313754188,Thompson Sampling
643,3,4.457584416521824,Thompson Sampling
644,3,3.289049739022728,Thompson Sampling
645,3,4.223491929004259,Thompson Sampling
646,3,2.8763661333520805,Thompson Sampling
647,3,3.6805380634981217,Thompson Sampling
648,3,3.267350142004145,Thompson Sampling
649,3,3.2737203636940344,Thompson Sampling
650,3,3.554939244971521,Thompson Sampling
651,3,5.721002534755927,Thompson Sampling
